año,mes,cve_ent,entidad,cve_mun,minicipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto
2013,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,2,5,4,1,199042.91
2013,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,2,2,6,4,4,1093294.25
2013,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,1,2,1,3,1,190661.34
2013,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,1,2,3,3,1,246497.06
2013,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,1,2,4,3,1,418588.25
2013,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,2,2,1,3,1,138221.97
2013,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,2,2,4,3,1,381244.81
2013,1,9,Ciudad de México,5,Gustavo A. Madero,1,4,4,1,1,2,6,3,1,254900.13
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,4,3,2,774361
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,5,4,2,919603
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,3,1,388238
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,4,4,3818776
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,5,8,10651812
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,6,1,2525000
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,5,1,,,6,5,1,707000
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,5,3,1,384834
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,6,4,8,2844910
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,6,5,8,9886756
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,6,6,1,2200000
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,6,1,,,4,3,2,600000
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,6,1,,,6,5,3,2335000
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,7,1,,,1,1,1,479621
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,7,1,,,3,4,1,503000
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,7,1,,,4,5,1,600000
2013,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,7,1,,,5,4,1,780865
2013,1,9,Ciudad de México,5,Gustavo A. Madero,3,1,2,1,2,2,2,,1,478981.81
2013,1,9,Ciudad de México,5,Gustavo A. Madero,3,4,4,1,2,2,5,,1,666356.31
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,1,1,,3,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,1,2,,3,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,1,3,,3,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,2,1,,19,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,2,2,,15,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,2,3,,6,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,2,4,,7,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,2,6,,9,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,3,1,,1,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,1,2,,1,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,1,3,,1,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,2,1,,10,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,2,2,,3,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,2,3,,5,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,2,4,,4,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,2,5,,2,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,2,6,,2,0
2013,1,9,Ciudad de México,5,Gustavo A. Madero,9,3,3,1,2,2,,4,1,710000
2013,1,9,Ciudad de México,5,Gustavo A. Madero,10,1,2,1,1,1,2,3,1,412500
2013,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,1,3,3,1,370015.16
2013,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,1,4,4,1,221528.75
2013,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,1,3,1,140503.09
2013,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,2,4,1,313293.84
2013,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,5,3,2,591000.75
2013,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,6,4,3,1154453.25
2013,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,6,4,1,618924
2013,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,1,1,3,3,1,249967.59
2013,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,1,2,6,4,1,136724.69
2013,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,2,1,4,3,1,354162.34
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,1,,9,122182.02
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,2,,8,189289.72
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,3,,11,350602.78
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,4,,3,132887.5
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,5,,4,185662.45
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,6,,9,377803.94
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,6,4,1,129048.28
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,1,,10,121206.78
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,2,,4,101920.97
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,3,,2,63013.51
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,4,,3,133028.3
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,5,,1,46855.15
2013,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,6,,3,95185.65
2013,1,9,Ciudad de México,6,Iztacalco,1,3,3,2,1,1,5,4,1,270034.59
2013,1,9,Ciudad de México,6,Iztacalco,1,3,3,2,1,2,5,3,1,244979.45
2013,1,9,Ciudad de México,6,Iztacalco,1,3,3,2,2,2,6,4,1,126322.19
2013,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,,,4,3,1,167000
2013,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,,,4,4,1,600316
2013,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,,,5,3,2,301929
2013,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,,,6,4,1,299000
2013,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,,,6,5,1,2000000
2013,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,,,3,4,1,334360
2013,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,,,5,4,1,666581
2013,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,,,6,4,1,177379
2013,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,,,6,5,1,1700000
2013,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,,,6,6,1,2170000
2013,1,9,Ciudad de México,6,Iztacalco,2,4,6,1,,,6,4,1,550000
2013,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,1,4,,1,870925.5
2013,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,1,5,,1,899882.19
2013,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,2,2,,2,909000
2013,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,2,3,,1,835000
2013,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,2,4,,4,3271225.25
2013,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,2,5,,1,966821.38
2013,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,2,2,4,,4,2721516.25
2013,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,2,2,5,,2,2053000
2013,1,9,Ciudad de México,6,Iztacalco,4,2,1,1,1,1,2,,2,0
2013,1,9,Ciudad de México,6,Iztacalco,4,2,1,1,1,1,5,,1,0
2013,1,9,Ciudad de México,6,Iztacalco,4,2,1,1,1,2,1,,5,0
2013,1,9,Ciudad de México,6,Iztacalco,4,2,1,1,1,2,2,,4,0
2013,1,9,Ciudad de México,6,Iztacalco,4,2,1,1,1,2,3,,3,0
2013,1,9,Ciudad de México,6,Iztacalco,4,2,1,1,1,2,4,,2,0
2013,1,9,Ciudad de México,6,Iztacalco,4,2,1,1,1,2,6,,1,0
2013,1,9,Ciudad de México,6,Iztacalco,4,2,1,1,2,1,1,,1,0
2013,1,9,Ciudad de México,6,Iztacalco,4,2,1,1,2,2,1,,3,0
2013,1,9,Ciudad de México,6,Iztacalco,4,2,1,1,2,2,2,,2,0
2013,1,9,Ciudad de México,6,Iztacalco,4,2,1,1,2,2,4,,1,0
2013,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,2,2,4,6,1,3268950
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,1,,33,436731.38
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,2,,31,813570
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,3,,28,956358.06
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,4,,16,603196.75
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,5,,5,176644.19
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,6,,9,404271.06
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,6,5,1,402106.97
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,1,4,,3,133253.06
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,1,,22,287220.28
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,2,,20,425388.25
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,2,4,1,265577.63
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,3,,11,320624.5
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,4,3,1,192637.28
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,5,,1,46855.15
2013,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,6,,2,91952.15
2013,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,1,1,4,3,2,515748.47
