año,mes,cve_ent,entidad,cve_mun,minicipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto
2014,1,9,Ciudad de México,2,Azcapotzalco,3,1,2,1,1,3,5,4,1,853000
2014,1,9,Ciudad de México,2,Azcapotzalco,3,1,2,1,2,2,5,4,1,1093234.88
2014,1,9,Ciudad de México,2,Azcapotzalco,4,1,2,1,1,2,4,4,2,0
2014,1,9,Ciudad de México,2,Azcapotzalco,4,1,2,1,1,3,5,4,1,0
2014,1,9,Ciudad de México,2,Azcapotzalco,4,1,2,1,2,2,4,4,5,0
2014,1,9,Ciudad de México,2,Azcapotzalco,4,3,3,1,2,2,3,3,1,0
2014,1,9,Ciudad de México,2,Azcapotzalco,4,3,3,1,2,2,4,4,3,0
2014,1,9,Ciudad de México,2,Azcapotzalco,4,3,3,1,2,3,2,3,1,0
2014,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,1,2,5,5,1,232850.09
2014,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,1,2,6,4,1,0
2014,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,1,2,6,5,2,0
2014,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,2,2,6,5,3,364282.31
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,1,,8,0
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,2,,8,0
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,3,,4,0
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,4,,5,0
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,5,,1,0
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,6,,6,0
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,1,,8,0
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,1,4,1,91336.76
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,2,,6,0
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,3,,2,0
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,4,,3,0
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,5,,2,0
2014,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,6,,1,0
2014,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,1,2,5,3,1,317081.19
2014,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,1,2,6,5,1,385604.31
2014,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,2,1,5,4,1,279175.56
2014,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,2,2,6,4,2,777644.06
2014,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,2,2,6,5,1,525474.94
2014,1,9,Ciudad de México,3,Coyoacán,1,4,4,1,1,2,6,5,1,336679.59
2014,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,1,1,2,280352
2014,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,2,2,1,293691
2014,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,4,3,2,722380
2014,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,6,4,4,3902808
2014,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,6,5,5,8386312
2014,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,6,6,2,6863048
2014,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,,,6,3,1,455838
2014,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,,,6,4,3,2377952
2014,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,,,6,5,6,11482816
2014,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,,,6,6,1,1856772
2014,1,9,Ciudad de México,3,Coyoacán,2,4,,1,,,6,5,1,1706803
2014,1,9,Ciudad de México,3,Coyoacán,4,3,3,1,1,2,4,4,1,0
2014,1,9,Ciudad de México,3,Coyoacán,4,3,3,1,2,2,2,3,1,0
2014,1,9,Ciudad de México,3,Coyoacán,4,3,3,1,2,2,3,3,1,0
2014,1,9,Ciudad de México,3,Coyoacán,4,3,3,1,2,2,4,4,1,0
2014,1,9,Ciudad de México,3,Coyoacán,4,3,3,1,2,2,5,4,1,0
2014,1,9,Ciudad de México,3,Coyoacán,7,4,6,1,2,2,2,3,0,603000
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,1,6,5,1,0
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,2,6,4,1,0
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,2,6,5,3,435566.63
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,2,6,5,1,420695.22
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,1,3,,1,0
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,1,4,,1,0
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,1,,2,0
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,2,,4,0
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,6,5,1,349800.31
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,2,2,6,,1,0
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,1,1,6,4,1,251716.38
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,1,2,6,5,3,2162671.5
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,2,2,4,5,1,206029.89
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,2,2,6,4,1,775492.31
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,2,2,6,5,1,432684.16
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,,,1,1,1,133487
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,,,5,3,1,400000
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,,,6,5,1,1250000
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,,,6,6,3,10096876
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,5,1,,,6,6,1,4000000
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,3,3,1,,,5,6,1,825232
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,3,3,1,,,6,4,1,220167
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,3,3,1,,,6,6,3,7761189
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,,1,,,6,4,1,1136450
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,4,1,,,6,5,1,1473580
2014,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,6,1,,,6,6,1,539338
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,1,6,4,1,213430.88
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,2,6,4,3,1766016.38
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,2,6,5,1,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,1,4,3,1,189641.39
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,1,6,4,1,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,2,4,4,1,352160.88
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,2,5,4,1,566350.06
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,2,6,4,1,206352.63
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,2,6,5,1,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,1,2,2,6,4,1,338420.09
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,5,1,1,2,6,4,1,573061
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,1,,12,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,2,,10,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,3,,21,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,4,,11,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,6,,4,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,6,4,1,617945.5
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,1,,2,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,2,,6,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,3,,6,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,4,,4,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,5,,1,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,6,,4,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,1,5,5,1,154243.34
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,2,5,5,1,542050.75
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,2,6,5,1,825763.19
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,2,2,2,3,1,126918.5
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,2,2,3,5,1,405659.63
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,2,2,6,4,2,729597.31
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,2,2,6,5,1,769529.06
2014,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,2,2,4,3,2,744821.38
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,1,1,1,106628
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,4,3,1,463000
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,5,4,2,1076265
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,3,1,368730
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,4,8,5325654
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,5,5,8743165
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,5,3,1,469527
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,5,5,1,105523
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,6,3,1,86623
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,6,4,5,3088397
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,6,5,3,4056000
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,,1,,,6,4,1,67846
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,,1,,,6,5,1,1492022
2014,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,4,1,,,6,4,1,1478415
2014,1,9,Ciudad de México,5,Gustavo A. Madero,3,1,2,1,1,2,3,4,1,629468.31
2014,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,1,2,2,3,3,1,705000
2014,1,9,Ciudad de México,5,Gustavo A. Madero,4,1,2,1,1,2,1,2,1,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,4,1,2,1,2,1,4,4,1,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,4,3,3,1,1,1,1,2,1,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,4,3,3,1,1,2,2,3,2,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,4,3,3,1,1,2,4,4,1,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,4,3,3,1,1,2,5,4,1,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,4,3,3,1,1,3,5,4,1,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,4,3,3,1,2,2,3,3,2,0
2014,1,9,Ciudad de México,5,Gustavo A. Madero,4,3,3,1,2,2,4,4,1,0
2014,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,1,5,4,1,188013.67
2014,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,2,3,1,155881.44
2014,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,2,4,1,121422.06
2014,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,6,4,1,207230.72
2014,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,1,4,4,1,246859.42
2014,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,1,5,4,2,565518.81
2014,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,1,4,1,188479.84
2014,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,6,4,4,988493.5
2014,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,1,,8,0
2014,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,2,,4,0
2014,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,3,,2,0
2014,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,4,,1,0
2014,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,6,,1,0
2014,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,1,,4,0
2014,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,2,,3,0
2014,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,3,,4,0
2014,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,4,,2,0
2014,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,6,,3,0
2014,1,9,Ciudad de México,6,Iztacalco,1,3,3,2,1,2,4,4,1,176910.16
2014,1,9,Ciudad de México,6,Iztacalco,1,3,3,2,2,2,4,4,2,444890.53
2014,1,9,Ciudad de México,6,Iztacalco,1,3,3,2,2,2,6,5,1,692158.31
2014,1,9,Ciudad de México,6,Iztacalco,1,3,3,1,1,2,4,3,1,546726.63
2014,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,,,5,3,1,413428
2014,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,,,6,4,3,2557275
2014,1,9,Ciudad de México,6,Iztacalco,2,1,2,1,,,6,6,2,8112279
2014,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,,,4,6,1,1670176
2014,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,,,6,3,1,510268
2014,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,,,6,4,3,2743419
2014,1,9,Ciudad de México,6,Iztacalco,2,3,3,1,,,6,5,1,2094026
2014,1,9,Ciudad de México,6,Iztacalco,2,4,,1,,,5,3,1,520538
2014,1,9,Ciudad de México,6,Iztacalco,2,4,,1,,,6,4,1,923972
2014,1,9,Ciudad de México,6,Iztacalco,2,4,6,1,,,6,4,1,550000
2014,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,1,4,4,2,1553167.88
2014,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,2,3,3,1,551477.5
2014,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,2,3,4,1,539269
2014,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,2,4,4,2,1678768.38
2014,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,2,1,4,4,2,1606342.13
2014,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,2,2,2,4,1,402794.66
2014,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,2,2,3,3,1,657587.06
2014,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,2,2,4,4,4,3104602.25
2014,1,9,Ciudad de México,6,Iztacalco,3,3,3,1,1,2,4,4,1,910780.69
2014,1,9,Ciudad de México,6,Iztacalco,4,1,2,1,1,1,4,4,1,0
2014,1,9,Ciudad de México,6,Iztacalco,4,1,2,1,1,2,2,3,1,0
2014,1,9,Ciudad de México,6,Iztacalco,4,1,2,1,1,2,3,3,1,0
2014,1,9,Ciudad de México,6,Iztacalco,4,1,2,1,1,2,4,4,7,0
2014,1,9,Ciudad de México,6,Iztacalco,4,1,2,1,1,2,5,4,1,0
2014,1,9,Ciudad de México,6,Iztacalco,4,1,2,1,1,2,6,4,1,0
2014,1,9,Ciudad de México,6,Iztacalco,4,1,2,1,2,1,4,4,2,0
2014,1,9,Ciudad de México,6,Iztacalco,4,1,2,1,2,2,3,3,1,0
2014,1,9,Ciudad de México,6,Iztacalco,4,1,2,1,2,2,4,4,2,0
2014,1,9,Ciudad de México,6,Iztacalco,4,3,3,1,1,2,4,4,2,0
2014,1,9,Ciudad de México,6,Iztacalco,4,3,3,1,1,2,5,4,1,0
2014,1,9,Ciudad de México,6,Iztacalco,4,3,3,1,2,1,4,4,1,0
2014,1,9,Ciudad de México,6,Iztacalco,4,3,3,1,2,2,4,4,1,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,1,2,6,4,2,330646
2014,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,1,2,6,5,2,931567.69
2014,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,2,2,6,5,1,624792.75
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,1,,44,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,2,,49,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,3,,26,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,4,,19,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,5,,4,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,6,,7,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,1,6,,2,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,1,,37,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,2,,14,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,3,,15,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,4,,2,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,4,5,1,408100.38
2014,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,5,,3,0
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,1,2,5,3,1,173967.91
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,1,2,6,4,1,437406.69
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,2,1,5,3,1,147028.09
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,2,2,6,5,1,297977.31
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,1,2,2,3,2,516777.84
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,1,2,4,2,1,360841.63
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,1,2,6,3,1,231962.94
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,1,2,6,4,1,641735.25
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,1,2,6,5,1,656663.75
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,2,1,1,3,1,138395.59
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,2,1,3,2,1,359210.47
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,2,1,3,3,1,412393.13
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,2,1,4,3,1,451134.84
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,2,2,1,2,1,181143.41
2014,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,2,2,1,3,1,215300.45
2014,1,9,Ciudad de México,7,Iztapalapa,2,1,2,1,,,1,1,1,134894
2014,1,9,Ciudad de México,7,Iztapalapa,2,1,2,1,,,5,4,1,413428
2014,1,9,Ciudad de México,7,Iztapalapa,2,1,2,1,,,6,4,3,2561330
2014,1,9,Ciudad de México,7,Iztapalapa,2,1,2,1,,,6,5,2,3685200
2014,1,9,Ciudad de México,7,Iztapalapa,2,1,2,1,,,6,6,1,4004903
2014,1,9,Ciudad de México,7,Iztapalapa,2,3,3,1,,,4,3,3,1403890
2014,1,9,Ciudad de México,7,Iztapalapa,2,3,3,1,,,5,2,1,374054
2014,1,9,Ciudad de México,7,Iztapalapa,2,3,3,1,,,5,3,1,107912
2014,1,9,Ciudad de México,7,Iztapalapa,2,3,3,1,,,6,1,1,200638
2014,1,9,Ciudad de México,7,Iztapalapa,2,3,3,1,,,6,3,1,398941
2014,1,9,Ciudad de México,7,Iztapalapa,2,3,3,1,,,6,4,3,1848627
2014,1,9,Ciudad de México,7,Iztapalapa,2,3,3,1,,,6,5,5,4572462
2014,1,9,Ciudad de México,7,Iztapalapa,2,3,3,1,,,6,6,1,1771842
2014,1,9,Ciudad de México,7,Iztapalapa,2,4,4,1,,,4,4,1,697284
2014,1,9,Ciudad de México,7,Iztapalapa,2,4,4,1,,,6,5,1,1406170
2014,1,9,Ciudad de México,7,Iztapalapa,2,4,6,1,,,6,4,1,431000
2014,1,9,Ciudad de México,7,Iztapalapa,2,4,6,1,,,6,5,1,145887
2014,1,9,Ciudad de México,7,Iztapalapa,2,4,6,1,,,6,6,1,3250000
2014,1,9,Ciudad de México,7,Iztapalapa,4,1,2,1,2,2,2,3,1,0
2014,1,9,Ciudad de México,7,Iztapalapa,4,3,3,1,1,1,2,3,1,0
2014,1,9,Ciudad de México,7,Iztapalapa,4,3,3,1,1,2,2,2,2,0
2014,1,9,Ciudad de México,7,Iztapalapa,4,3,3,1,1,2,2,3,1,0
2014,1,9,Ciudad de México,7,Iztapalapa,4,3,3,1,1,2,3,3,1,0
2014,1,9,Ciudad de México,7,Iztapalapa,4,3,3,1,1,2,4,4,1,0
2014,1,9,Ciudad de México,7,Iztapalapa,4,3,3,1,2,2,2,3,5,0
2014,1,9,Ciudad de México,7,Iztapalapa,4,3,3,1,2,2,3,3,2,0
2014,1,9,Ciudad de México,7,Iztapalapa,4,3,3,1,2,2,4,4,4,0
2014,1,9,Ciudad de México,8,La Magdalena Contreras,1,1,2,2,1,2,6,5,2,0
2014,1,9,Ciudad de México,8,La Magdalena Contreras,1,1,2,2,2,2,1,5,1,0
2014,1,9,Ciudad de México,8,La Magdalena Contreras,1,1,2,2,2,2,6,5,1,0
2014,1,9,Ciudad de México,8,La Magdalena Contreras,1,2,1,1,1,2,1,,5,0
2014,1,9,Ciudad de México,8,La Magdalena Contreras,1,2,1,1,1,2,2,,3,0
2014,1,9,Ciudad de México,8,La Magdalena Contreras,1,2,1,1,1,2,3,,3,0
2014,1,9,Ciudad de México,8,La Magdalena Contreras,1,2,1,1,1,2,4,,1,0
2014,1,9,Ciudad de México,8,La Magdalena Contreras,1,2,1,1,1,2,5,,2,0
2014,1,9,Ciudad de México,8,La Magdalena Contreras,1,2,1,1,2,2,1,,2,0
2014,1,9,Ciudad de México,8,La Magdalena Contreras,1,2,1,1,2,2,2,,2,0
