año,mes,cve_ent,entidad,cve_mun,minicipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto
2017,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,2,2,5,3,1,339426.84
2017,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,2,2,5,4,1,92783.33
2017,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,2,2,6,4,1,510389.66
2017,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,1,1,3,4,1,424624.69
2017,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,1,2,4,4,2,1290298
2017,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,2,2,2,3,1,258229.64
2017,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,2,2,2,4,1,259667.47
2017,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,2,2,6,4,1,950073.63
2017,1,9,Ciudad de México,5,Gustavo A. Madero,1,4,4,1,1,2,6,1,1,235452.77
2017,1,9,Ciudad de México,5,Gustavo A. Madero,1,4,4,1,1,2,6,3,1,718535.88
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,1,1,2,,2,0
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,1,1,3,,1,0
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,1,2,2,,9,0
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,1,2,3,,4,0
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,1,2,4,,1,0
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,1,2,5,,1,0
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,2,1,4,,1,0
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,2,2,1,,3,0
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,2,2,2,,7,0
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,2,2,3,,3,0
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,2,2,4,,7,0
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,2,2,5,,1,0
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,2,1,2,4,5,1,489013.03
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,1,1,2,5,4,1,1181000
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,1,2,1,3,3,1,546657.25
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,1,2,2,3,4,1,812546.88
2017,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,1,2,2,4,4,1,814000
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,1,6,4,1,225356.45
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,1,4,1,69881.42
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,2,4,1,292079.22
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,3,4,1,193423.23
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,4,4,1,322277.06
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,5,4,2,561996.13
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,6,4,7,2594578
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,1,3,4,1,111965.94
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,1,6,4,1,192727.33
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,1,4,1,69243.57
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,2,4,1,110139.67
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,4,4,2,543931.19
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,5,4,1,122216.44
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,6,4,5,2044294.63
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,1,1,6,4,1,814295.19
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,1,2,3,4,1,455191.69
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,1,2,5,4,2,1539335
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,1,2,6,4,1,932688
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,2,2,1,4,1,225972.38
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,2,2,3,4,2,698951.81
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,2,2,4,4,1,496314.13
2017,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,2,2,5,4,1,732192.06
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,1,2,,1,0
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,1,,2,0
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,2,,3,0
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,3,,4,0
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,4,,1,0
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,2,2,1,,4,0
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,2,2,2,,1,0
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,2,2,4,,2,0
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,2,2,5,,1,0
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,2,2,6,,1,0
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,1,2,5,1,1,220883.55
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,1,1,2,189104.94
2017,1,9,Ciudad de México,6,Iztacalco,1,2,1,1,2,2,6,2,1,387683.59
2017,1,9,Ciudad de México,6,Iztacalco,1,3,3,2,1,2,6,4,1,260444.19
2017,1,9,Ciudad de México,6,Iztacalco,1,3,3,2,2,2,1,3,1,203824.38
2017,1,9,Ciudad de México,6,Iztacalco,1,4,4,1,1,2,6,3,1,200360.48
2017,1,9,Ciudad de México,6,Iztacalco,1,4,4,1,2,2,3,3,1,372183.91
2017,1,9,Ciudad de México,6,Iztacalco,3,1,2,2,2,2,2,4,1,168589.69
2017,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,1,2,4,1,515147.19
2017,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,1,4,4,1,1012607.25
2017,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,1,5,4,1,1036771.94
2017,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,2,3,4,2,1696340.63
2017,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,2,4,4,1,1031000
2017,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,1,2,5,4,1,1115229
2017,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,2,1,3,4,1,558017
2017,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,2,2,2,4,2,1144947.25
2017,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,2,2,4,4,4,4153565.25
2017,1,9,Ciudad de México,6,Iztacalco,3,1,2,1,2,3,5,4,2,2421516
2017,1,9,Ciudad de México,6,Iztacalco,3,2,1,2,1,2,1,,1,0
2017,1,9,Ciudad de México,6,Iztacalco,3,2,1,2,1,2,5,,1,0
2017,1,9,Ciudad de México,6,Iztacalco,3,2,1,2,2,2,2,,2,0
2017,1,9,Ciudad de México,6,Iztacalco,3,2,1,2,2,2,3,,2,0
2017,1,9,Ciudad de México,6,Iztacalco,3,2,1,2,2,2,4,,3,0
2017,1,9,Ciudad de México,6,Iztacalco,3,3,3,1,1,2,3,3,1,580000
2017,1,9,Ciudad de México,6,Iztacalco,4,1,2,2,,,6,3,2,0
2017,1,9,Ciudad de México,6,Iztacalco,4,2,1,1,1,2,4,,1,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,1,1,3,4,1,155322.02
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,1,1,6,4,3,678657.88
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,1,2,1,4,1,121127.58
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,1,2,3,4,1,147063.06
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,1,2,4,4,1,202795.78
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,1,2,5,3,1,159126.2
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,1,2,5,4,1,306343.28
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,1,2,6,3,1,210182.95
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,1,2,6,4,6,1434104.75
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,2,2,3,3,1,203090.09
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,2,2,4,4,2,624963.25
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,2,2,6,4,1,838470.69
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,2,2,6,5,1,439750.5
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,2,2,3,6,4,1,644368.19
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,1,1,1,5,3,1,494553.31
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,1,1,2,4,4,1,534062.38
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,1,1,2,6,4,1,825299
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,1,2,2,1,4,1,119331.09
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,1,2,2,2,4,1,242020.78
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,1,2,2,3,4,1,347880.69
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,1,2,2,4,4,1,470751.91
2017,1,9,Ciudad de México,7,Iztapalapa,1,1,2,1,2,2,6,4,1,883304.81
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,1,1,2,,2,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,1,1,3,,2,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,1,1,5,,1,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,1,2,1,,3,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,1,2,2,,11,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,1,2,3,,6,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,1,2,4,,3,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,1,2,6,,3,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,1,3,5,,1,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,2,1,2,,1,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,2,1,4,,1,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,2,2,1,,9,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,2,2,2,,5,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,2,2,4,,3,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,2,2,2,5,,2,0
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,2,1,2,146496.44
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,3,1,8,1063853.75
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,3,2,1,334745.06
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,2,4,1,4,681049.69
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,1,3,5,2,1,260358.91
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,2,1,1,75114.34
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,3,1,2,186150.59
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,3,2,1,84383.5
2017,1,9,Ciudad de México,7,Iztapalapa,1,2,1,1,2,2,6,2,1,332201.06
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,1,1,3,3,1,151819.05
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,1,2,4,3,1,115962.86
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,1,2,5,3,2,378584.06
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,1,2,5,5,1,-15700.77
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,1,2,6,4,1,339858.63
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,1,2,6,5,1,543365.25
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,2,2,2,4,1,293692.44
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,2,2,5,3,1,335514.56
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,2,2,2,6,3,1,278999.56
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,1,2,3,3,2,837880
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,1,2,5,3,1,599999.88
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,2,1,1,2,1,255482.44
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,2,2,1,3,1,217331.23
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,2,2,2,3,1,323417.91
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,2,2,4,3,2,1020767.19
2017,1,9,Ciudad de México,7,Iztapalapa,1,3,3,1,2,2,6,3,1,710999.94
2017,1,9,Ciudad de México,7,Iztapalapa,3,1,2,1,2,2,2,4,2,1048356.19
