año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto
2020,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,2,2,1,2,4,1,152789.12
2020,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,2,2,2,2,4,1,182929.99
2020,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,1,1,4,4,1,1058000
2020,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,1,2,1,4,1,478182.78
2020,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,1,2,3,4,2,1939000
2020,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,1,2,4,4,1,961261.29
2020,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,2,1,2,4,2,1677000
2020,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,2,1,5,4,1,1022000
2020,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,2,2,2,3,1,634527.53
2020,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,2,2,3,3,1,789142.84
2020,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,2,2,4,3,2,1736000
2020,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,2,3,3,4,1,796817.91
2020,1,9,Ciudad de México,2,Azcapotzalco,3,4,4,1,1,3,5,5,1,1286361.6
2020,1,9,Ciudad de México,2,Azcapotzalco,6,1,2,1,,,,2,22,144198.17
2020,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,1,2,1,5,1,106438.19
2020,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,1,2,5,4,1,575775.57
2020,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,1,2,6,4,1,825606.5
2020,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,1,2,6,5,9,9813537.6
2020,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,2,,2,4,1,0
2020,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,2,2,5,4,1,406810.63
2020,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,2,2,6,4,1,509183.66
2020,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,2,2,6,5,3,4133113.48
2020,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,1,2,,1,0
2020,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,2,1,,1,0
2020,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,2,2,,3,0
2020,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,2,3,,1,0
2020,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,2,4,,2,0
2020,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,2,6,,2,0
2020,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,3,6,,1,0
2020,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,2,2,1,,1,0
2020,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,2,2,2,,1,0
2020,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,2,2,3,,2,0
2020,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,4,3,1,603496.9
2020,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,1,2,6,4,1,538941.98
2020,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,1,2,6,5,2,974393.99
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,2,1,1,6,5,1,2075336
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,2,1,2,6,4,1,1290046
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,2,2,2,5,6,1,927226
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,2,2,2,6,5,1,1500000
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,2,2,2,6,6,1,4443800
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,1,1,3,5,1,1034368
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,1,1,5,6,1,2449671
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,1,2,4,4,1,1008000
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,1,2,6,3,1,325000
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,1,2,6,5,5,11756563
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,1,2,6,6,5,18140000
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,3,5,2,2825000
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,4,5,1,1711300
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,4,6,1,3030000
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,5,4,1,1400000
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,5,5,2,3151000
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,5,6,1,3375000
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,6,4,3,3323775
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,6,5,4,7376786
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,6,6,3,20793550
2020,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,3,6,5,1,2505000
2020,1,9,Ciudad de México,3,Coyoacán,2,2,1,2,1,2,3,1,1,42203
2020,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,1,1,1,1,1,30062
2020,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,1,2,1,1,2,47003
2020,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,2,2,1,1,1,14897
2020,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,2,2,2,1,2,58553
2020,1,9,Ciudad de México,3,Coyoacán,2,3,3,2,1,2,6,5,1,2092847
2020,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,1,2,6,5,2,5185000
2020,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,1,2,6,6,1,2000000
2020,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,2,2,4,6,1,779436
2020,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,2,2,6,5,2,4638602
2020,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,2,3,6,5,1,2256300
2020,1,9,Ciudad de México,3,Coyoacán,2,4,,1,1,2,6,5,1,2979520
2020,1,9,Ciudad de México,3,Coyoacán,2,4,,1,2,2,3,4,1,1274798
2020,1,9,Ciudad de México,3,Coyoacán,2,4,4,1,1,2,6,6,3,8235808
2020,1,9,Ciudad de México,3,Coyoacán,2,4,4,1,2,2,6,4,1,151293
2020,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,1,2,5,5,1,1000000
2020,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,1,2,6,5,1,1000000
2020,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,1,2,6,6,5,4124486
2020,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,1,3,6,5,1,2194712
2020,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,2,2,4,4,1,896000
2020,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,2,2,6,4,1,1362900
2020,1,9,Ciudad de México,3,Coyoacán,3,1,2,2,1,2,2,5,1,185938.99
2020,1,9,Ciudad de México,3,Coyoacán,3,1,2,2,1,2,5,5,2,741352.04
2020,1,9,Ciudad de México,3,Coyoacán,3,1,2,2,1,3,5,6,1,531842.85
2020,1,9,Ciudad de México,3,Coyoacán,3,1,2,2,2,2,4,5,2,919969.42
2020,1,9,Ciudad de México,3,Coyoacán,3,1,2,2,2,2,5,5,1,328821.44
2020,1,9,Ciudad de México,3,Coyoacán,3,1,2,2,2,2,5,6,1,731664.16
2020,1,9,Ciudad de México,3,Coyoacán,3,1,2,1,2,1,3,5,1,911507.87
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,2,1,3,5,5,1,713191.46
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,2,2,2,3,6,1,102036.18
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,1,2,3,5,1,693418.8
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,1,2,4,4,2,1766000
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,1,2,4,5,2,2245353.81
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,1,2,5,4,1,1149744.75
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,1,3,3,4,2,1453996.99
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,1,3,4,5,1,1317113.2
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,1,3,5,4,1,1503471.79
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,2,1,3,4,2,1101393.04
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,2,1,4,4,1,1126008.58
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,2,2,3,5,2,2169464.54
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,2,2,4,3,1,912000
2020,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,2,2,4,4,3,3086161.85
2020,1,9,Ciudad de México,3,Coyoacán,7,3,3,1,2,2,1,3,1,1064000
2020,1,9,Ciudad de México,3,Coyoacán,9,3,3,1,2,2,,4,2,2036352
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,1,4,6,1,470609.7
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,2,1,5,1,149685.89
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,2,2,6,1,544558.03
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,2,6,5,6,4466474.43
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,2,6,6,4,5118630.51
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,1,6,5,1,534250.21
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,2,6,5,3,1898419.45
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,2,6,6,5,4397436.46
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,1,1,4,,1,0
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,1,2,3,,1,0
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,2,2,5,1,1,188466.99
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,1,2,6,6,1,739781.37
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,2,2,6,6,1,883847.58
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,2,1,2,5,5,1,1131481
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,2,1,2,6,5,2,2666901
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,2,1,2,6,6,3,8043710
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,2,2,1,6,5,1,1757265
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,2,2,2,6,5,3,4813460
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,1,1,6,5,1,1800000
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,1,2,6,5,5,10624330
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,1,2,6,6,14,66902328
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,1,3,5,5,1,1900000
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,1,3,6,6,3,7899934
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,2,1,6,5,1,1700000
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,2,2,5,6,1,2467000
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,2,2,6,5,5,10113762
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,2,2,6,6,2,11950000
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,2,3,6,6,1,4800000
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,2,1,2,1,1,3,1,1,57281
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,2,1,2,1,2,2,1,1,52911
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,2,1,1,2,2,6,6,2,8835604
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,3,3,1,1,2,6,6,3,30817827
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,,1,1,2,4,4,1,1003226
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,,1,2,2,4,6,5,12163490
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,4,1,1,2,6,6,1,1842688
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,6,1,1,2,6,5,1,1125000
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,6,1,1,2,6,6,2,3098435
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,6,1,1,3,6,6,1,1000000
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,6,1,2,2,2,6,1,1000000
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,3,3,3,1,1,2,4,4,1,996691.15
2020,1,9,Ciudad de México,4,Cuajimalpa de Morelos,6,1,2,1,,,,2,84,495997.32
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,1,5,5,1,452208.88
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,1,6,4,2,1580004.08
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,2,2,4,1,240399.31
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,2,5,4,1,463439.16
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,2,5,5,1,615373.24
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,2,6,4,2,2419180.09
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,2,6,5,2,1240152.95
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,,6,5,1,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,1,3,4,1,169179.42
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,2,5,4,1,311232.82
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,2,6,4,2,2402640.64
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,2,6,5,3,2043649.07
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,1,,2,2,4,1,459252.82
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,1,1,1,5,4,1,1008993.13
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,1,1,2,4,4,1,790033.61
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,1,1,2,5,4,2,1940300.99
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,1,1,2,6,4,1,1308655.16
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,1,1,2,6,5,1,2096926.41
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,1,2,2,4,4,1,217365.68
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,1,1,,1,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,1,2,,2,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,1,3,,2,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,1,4,,1,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,2,1,,8,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,2,2,,5,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,2,3,,6,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,2,4,,3,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,2,5,,1,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,2,6,,1,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,2,1,1,,1,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,2,1,3,,1,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,2,2,1,,6,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,2,2,2,,1,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,2,2,4,,2,0
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,2,6,4,1,313016.12
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,2,6,5,1,798548.19
2020,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,2,2,6,5,1,542895.71
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,2,1,2,6,4,2,2113865
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,2,1,3,6,4,1,391300
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,2,2,1,6,4,1,1137892
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,2,2,2,4,4,1,716610
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,2,2,2,4,5,1,973459
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,2,2,2,5,5,1,1099360
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,2,2,2,6,5,1,1370741
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,1,1,5,4,1,533165
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,1,1,6,5,1,1800000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,1,2,3,4,1,1050462
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,1,2,4,5,1,922199
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,1,2,6,4,3,3995000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,1,2,6,5,2,4690000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,1,2,6,6,1,2844696
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,2,1,6,5,1,1606783
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,2,2,4,4,1,730000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,2,2,4,5,1,1600000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,2,2,5,4,1,920000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,2,2,5,6,1,1313000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,2,2,6,5,2,4470095
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,2,2,6,6,3,12179200
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,2,3,5,5,1,2691000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,2,3,6,4,1,1615000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,2,3,6,5,1,1368000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,2,1,1,3,1,2,55585
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,2,1,2,1,1,4,103508
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,2,1,2,3,1,1,36413
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,2,1,2,4,1,1,53183
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,2,2,2,1,1,1,21832
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,2,2,2,2,1,1,45976
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,2,2,2,3,1,1,38476
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,1,1,1,1,2,65621
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,1,2,1,1,5,104400
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,1,2,2,1,1,57534
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,1,2,4,1,1,57534
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,2,1,2,1,1,24056
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,2,2,1,1,2,39792
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,2,2,3,1,1,57534
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,2,1,2,5,4,1,694451
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,1,2,6,4,1,1050000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,2,2,6,3,1,630000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,4,1,1,3,4,4,1,540531
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,4,1,2,2,5,4,1,191498
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,6,1,1,2,3,5,1,300000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,6,1,1,2,6,4,1,714000
2020,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,6,1,1,3,4,4,1,527419
