año,mes,cve_ent,entidad,cve_mun,minicipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto
2016,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,5,5,2,2367303
2016,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,6,3,1,535704
2016,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,6,4,4,3188082
2016,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,6,5,12,19331006
2016,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,6,6,7,24691252
2016,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,,,1,1,8,150666
2016,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,,,2,1,6,182674
2016,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,,,3,1,3,144486
2016,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,,,4,1,4,163664
2016,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,,,4,3,1,415521
2016,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,,,5,1,1,48162
2016,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,,,6,1,3,144486
2016,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,,,3,4,1,619321
2016,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,,,4,5,1,366539
2016,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,,,6,4,4,2779951
2016,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,,,6,6,1,1341002
2016,1,9,Ciudad de México,3,Coyoacán,2,4,4,1,,,6,5,1,934247
2016,1,9,Ciudad de México,3,Coyoacán,2,4,4,1,,,6,6,3,5604819
2016,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,,,6,3,1,535477
2016,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,,,6,4,3,3301809
2016,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,,,6,5,2,3885000
2016,1,9,Ciudad de México,3,Coyoacán,3,2,1,2,1,,2,,1,0
2016,1,9,Ciudad de México,3,Coyoacán,3,2,1,2,1,,4,,1,0
2016,1,9,Ciudad de México,3,Coyoacán,3,2,1,2,2,,2,,1,0
2016,1,9,Ciudad de México,3,Coyoacán,3,2,1,2,2,,3,,6,0
2016,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,2,2,5,4,3,2175046.25
2016,1,9,Ciudad de México,3,Coyoacán,4,2,1,2,1,1,5,,1,0
2016,1,9,Ciudad de México,3,Coyoacán,4,2,1,2,1,2,1,,3,0
2016,1,9,Ciudad de México,3,Coyoacán,4,2,1,2,1,2,2,,4,0
2016,1,9,Ciudad de México,3,Coyoacán,4,2,1,2,1,2,3,,1,0
2016,1,9,Ciudad de México,3,Coyoacán,4,2,1,2,1,2,4,,1,0
2016,1,9,Ciudad de México,3,Coyoacán,4,2,1,2,1,2,6,,1,0
2016,1,9,Ciudad de México,3,Coyoacán,4,2,1,2,2,1,2,,1,0
2016,1,9,Ciudad de México,3,Coyoacán,4,2,1,2,2,2,1,,1,0
2016,1,9,Ciudad de México,3,Coyoacán,4,2,1,2,2,2,2,,1,0
2016,1,9,Ciudad de México,3,Coyoacán,4,2,1,2,2,2,6,,1,0
2016,1,9,Ciudad de México,3,Coyoacán,4,3,3,2,1,3,6,4,1,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,2,6,6,1,696785.06
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,,1,5,1,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,,6,5,1,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,1,1,1,,3,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,1,2,1,,1,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,1,2,2,,3,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,1,2,3,,1,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,1,2,4,,2,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,2,2,1,,1,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,2,2,2,,2,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,6,1,1,212268.98
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,1,2,6,4,1,266671.91
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,1,2,6,5,1,279391.88
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,1,2,6,6,2,1104748.38
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,2,2,6,6,1,470326.88
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,,,5,5,1,650000
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,,,6,6,3,27054800
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,2,1,1,,,2,1,1,30687
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,2,1,1,,,3,1,2,88226
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,3,3,1,,,6,4,1,731586
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,3,3,1,,,6,6,1,5800000
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,,1,,,6,4,1,1212700
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,4,1,,,6,5,3,6298877
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,4,1,,,6,6,2,7286700
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,6,1,,,6,6,2,8500000
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,3,2,1,2,1,,3,,1,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,3,2,1,2,2,,3,,1,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,4,2,1,2,1,2,2,,1,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,4,2,1,2,1,2,4,,1,0
2016,1,9,Ciudad de México,4,Cuajimalpa de Morelos,4,2,1,2,2,2,2,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,,6,4,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,2,5,4,1,121174.14
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,2,6,4,1,797004.38
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,2,3,5,1,216610.19
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,1,1,,5,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,1,2,,4,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,1,3,,2,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,1,4,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,2,1,,21,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,2,2,,13,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,2,3,,10,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,2,4,,7,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,2,5,,2,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,2,6,,2,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,3,2,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,1,3,3,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,2,1,1,,2,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,2,1,2,,2,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,2,2,1,,12,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,2,2,2,,8,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,2,2,3,,7,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,2,2,4,,3,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,2,2,2,5,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,4,2,1,286247
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,6,2,2,711570.13
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,4,1,1,227553.42
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,6,2,1,387683.59
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,1,4,3,1,231861.81
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,2,4,3,1,397570.91
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,2,4,6,1,235395.52
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,2,6,4,3,1498715.5
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,2,2,6,4,1,669721
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,2,2,6,6,1,521376.94
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,1,2,5,4,1,276512.97
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,4,4,1,1,2,3,4,1,355404.13
2016,1,9,Ciudad de México,5,Gustavo A. Madero,1,4,4,1,2,2,5,4,1,920307
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,3,4,2,1130000
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,4,15,14216864
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,5,8,14731928
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,6,4,15901400
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,,,1,1,22,385506
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,,,2,1,22,652245
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,,,3,1,17,657710
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,,,4,1,13,582418
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,,,5,1,2,128162
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,2,1,1,,,6,1,5,228663
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,4,5,1,1665900
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,5,5,1,519974
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,6,3,1,542017
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,6,4,4,3034811
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,6,5,4,6348845
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,6,6,1,1152466
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,,1,,,1,2,1,225517
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,,1,,,5,6,3,4728029
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,,1,,,6,5,1,1220000
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,4,1,,,6,4,2,1462929
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,4,1,,,6,5,1,3150000
2016,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,6,1,,,6,5,1,31476
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,1,2,1,1,2,2,4,1,605862.81
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,1,2,1,1,2,4,4,2,2041493.63
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,1,2,1,1,2,5,4,1,1206093
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,1,2,1,2,2,3,4,1,577424.81
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,1,2,1,2,2,5,4,1,1231503.75
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,1,,2,,2,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,1,,4,,3,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,1,,5,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,2,,1,,3,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,2,,2,,2,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,2,,3,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,2,,4,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,2,1,2,2,,5,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,1,1,2,3,4,1,638692.63
2016,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,1,2,2,2,3,2,1003586
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,1,1,1,,3,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,1,1,2,,2,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,1,1,3,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,1,1,5,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,1,2,1,,6,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,1,2,2,,14,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,1,2,3,,11,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,1,2,4,,6,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,1,2,6,,3,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,2,1,4,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,2,2,1,,5,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,2,2,2,,2,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,2,2,3,,2,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,2,3,1,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,2,3,3,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,2,2,3,4,,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,3,3,2,1,2,4,3,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,4,3,3,2,1,2,6,5,1,0
2016,1,9,Ciudad de México,5,Gustavo A. Madero,9,3,3,1,2,2,,4,1,910668
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,,6,4,1,0
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,3,4,1,134945.03
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,4,4,2,542717.94
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,5,4,1,347087.88
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,2,6,4,1,430162.56
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,1,3,6,3,1,225825.09
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,3,4,3,450937.31
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,5,3,1,124558.63
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,5,4,1,727745.63
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,2,2,2,6,4,1,188433.44
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,1,1,6,4,1,904999.94
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,1,2,1,4,1,179999.95
2016,1,9,Ciudad de México,6,Iztacalco,1,1,2,1,2,2,5,4,1,631705.88
2016,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,1,1,,1,0
2016,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,1,2,,1,0
2016,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,1,,2,0
2016,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,2,,1,0
2016,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,3,,5,0
2016,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,4,,2,0
2016,1,9,Ciudad de México,6,Iztacalco,1,2,1,2,1,2,5,,2,0
