año,mes,cve_ent,entidad,cve_mun,minicipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto
2015,1,9,Ciudad de México,2,Azcapotzalco,4,2,1,1,2,2,1,,9,69709.34
2015,1,9,Ciudad de México,2,Azcapotzalco,4,2,1,1,2,2,2,,7,119811.83
2015,1,9,Ciudad de México,2,Azcapotzalco,4,2,1,1,2,2,3,,6,163359.44
2015,1,9,Ciudad de México,2,Azcapotzalco,4,2,1,1,2,2,4,,1,18313.36
2015,1,9,Ciudad de México,2,Azcapotzalco,4,2,1,1,2,3,2,,1,7233.42
2015,1,9,Ciudad de México,2,Azcapotzalco,12,2,1,1,,1,,1,5,35000
2015,1,9,Ciudad de México,2,Azcapotzalco,12,2,1,1,,2,,1,87,609000
2015,1,9,Ciudad de México,2,Azcapotzalco,12,2,1,1,,3,,1,15,105000
2015,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,1,,6,4,1,0
2015,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,1,,6,5,1,0
2015,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,2,,3,6,1,0
2015,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,2,2,6,5,1,666550.81
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,1,2,,2,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,1,3,,1,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,1,,5,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,2,,8,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,3,,6,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,4,,2,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,5,,5,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,6,,2,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,6,2,1,336631.88
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,1,1,,1,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,1,2,,1,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,1,4,,1,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,1,,5,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,2,,4,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,4,,2,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,5,,1,0
2015,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,6,,2,0
2015,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,,2,5,4,1,170308.41
2015,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,1,2,5,4,1,310193.06
2015,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,1,2,6,4,1,393930.75
2015,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,1,2,6,5,1,315454.25
2015,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,1,2,6,6,1,680173.13
2015,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,2,1,6,4,1,734000.5
2015,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,2,2,5,4,2,427196.28
2015,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,2,2,5,6,1,605002.25
2015,1,9,Ciudad de México,3,Coyoacán,1,3,3,1,1,2,4,3,1,555022.44
2015,1,9,Ciudad de México,3,Coyoacán,1,3,3,1,1,2,5,4,1,765378
2015,1,9,Ciudad de México,3,Coyoacán,1,3,3,1,1,2,6,4,1,893785.81
2015,1,9,Ciudad de México,3,Coyoacán,1,3,3,1,2,2,1,3,1,220974.28
2015,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,4,4,1,661526
2015,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,5,4,1,840000
2015,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,5,6,1,1970000
2015,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,6,3,1,631407
2015,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,6,4,5,4126909
2015,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,6,5,15,23178548
2015,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,,,6,6,11,34063088
2015,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,,,6,4,4,2801966
2015,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,,,6,5,3,5488076
2015,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,,,6,6,3,6966243
2015,1,9,Ciudad de México,3,Coyoacán,2,4,,1,,,4,2,1,273224
2015,1,9,Ciudad de México,3,Coyoacán,2,4,,1,,,5,4,1,892152
2015,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,,,4,4,1,49472
2015,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,,,6,3,1,413524
2015,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,,,6,4,1,700000
2015,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,,,6,5,1,216043
2015,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,,,6,6,1,1139659
2015,1,9,Ciudad de México,3,Coyoacán,3,1,2,1,1,2,4,4,1,922615.31
2015,1,9,Ciudad de México,3,Coyoacán,3,1,2,1,1,2,4,5,1,867571.75
2015,1,9,Ciudad de México,3,Coyoacán,3,1,2,1,2,2,5,4,1,1128661.13
2015,1,9,Ciudad de México,3,Coyoacán,3,3,3,2,1,2,4,6,1,585929.38
2015,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,1,1,3,4,1,495604.75
2015,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,1,2,4,4,1,1057412
2015,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,1,2,5,4,1,983000
2015,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,2,2,4,4,2,1882109.63
2015,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,2,2,5,4,1,1203404.25
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,1,1,1,,1,256.51
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,1,1,3,,1,5774.12
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,1,2,1,,5,55991.5
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,1,2,2,,5,72808.54
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,1,2,3,,8,187537.89
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,1,2,4,,3,29932.51
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,1,2,5,,5,60466.26
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,1,2,6,,2,27548.62
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,2,1,3,,1,1373.67
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,2,2,1,,3,29846.41
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,2,2,2,,5,83538.43
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,2,2,3,,1,42386.39
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,2,2,4,,5,109057
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,2,2,5,,2,44562.42
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,2,3,2,,1,23016.89
2015,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,2,3,4,,1,19829.84
2015,1,9,Ciudad de México,3,Coyoacán,4,3,3,1,1,2,2,3,1,0
2015,1,9,Ciudad de México,3,Coyoacán,4,3,3,1,1,2,4,4,2,0
2015,1,9,Ciudad de México,3,Coyoacán,4,3,3,1,2,2,4,4,2,0
2015,1,9,Ciudad de México,3,Coyoacán,4,3,3,1,2,2,5,4,1,0
2015,1,9,Ciudad de México,3,Coyoacán,7,3,3,1,2,2,2,4,1,976618.38
2015,1,9,Ciudad de México,3,Coyoacán,12,2,1,1,,1,,1,1,20000
2015,1,9,Ciudad de México,3,Coyoacán,12,2,1,1,,2,,1,1,7000
2015,1,9,Ciudad de México,3,Coyoacán,12,2,1,1,,3,,1,2,19300
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,,6,6,1,0
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,2,5,5,1,324984.03
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,2,6,5,4,2074757.38
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,2,6,6,3,2230288.25
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,,6,4,1,0
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,,6,6,1,0
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,2,4,6,1,336348.91
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,2,6,5,4,1782475.75
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,2,6,6,1,586462.63
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,1,4,,1,0
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,1,6,,1,0
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,1,,1,0
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,2,,1,0
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,3,,3,0
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,4,,2,0
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,5,,1,0
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,6,,1,0
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,1,2,6,5,2,1547787
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,1,2,6,6,1,541549.44
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,1,3,6,4,1,262560.44
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,,,4,6,1,1461404
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,,,6,4,3,2771101
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,,,6,5,2,3300000
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,1,,,6,6,7,33258962
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,3,3,1,,,6,5,2,4078045
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,3,3,1,,,6,6,2,3049066
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,,1,,,5,5,2,5081149
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,,1,,,5,6,2,16817128
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,4,1,,,6,5,1,1233317
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,4,1,,,6,6,1,7171860
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,6,1,,,6,4,1,1185222
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,6,1,,,6,5,1,950000
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,4,6,1,,,6,6,3,9496625
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,4,2,1,1,1,1,3,,1,9670.43
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,4,2,1,1,1,1,4,,1,23156.64
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,4,2,1,1,1,2,1,,3,18991.67
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,4,2,1,1,1,2,2,,4,82063.54
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,4,2,1,1,1,2,3,,1,20039.99
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,4,2,1,1,1,3,1,,1,4459.05
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,4,2,1,1,2,2,1,,1,4285.16
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,4,2,1,1,2,2,3,,1,7863.1
2015,1,9,Ciudad de México,4,Cuajimalpa de Morelos,4,2,1,1,2,2,4,,1,17989.74
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,1,2,6,4,1,252252.95
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,1,6,4,1,250951.36
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,2,4,4,1,422403.75
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,1,2,2,2,2,5,4,1,387954.31
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,1,1,,7,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,1,2,,5,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,1,3,,3,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,1,4,,1,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,1,5,,2,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,1,,21,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,2,,11,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,3,,8,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,3,2,1,324667.13
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,4,,8,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,5,,2,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,1,2,6,,6,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,1,1,,2,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,1,2,,1,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,1,3,,2,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,1,4,,2,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,1,,10,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,2,,9,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,3,,5,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,3,1,1,147058.81
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,4,,4,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,5,,4,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,2,1,1,2,2,6,,7,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,2,2,4,1,279613.44
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,2,6,4,2,999887.94
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,2,6,5,1,508453.06
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,1,2,6,6,1,794052.56
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,2,2,2,3,4,1,217553.08
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,1,2,3,3,2,1024823.56
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,2,2,2,3,1,307774.16
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,3,3,1,2,2,6,5,1,796221.25
2015,1,9,Ciudad de México,5,Gustavo A. Madero,1,4,4,1,2,2,6,3,1,486816.44
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,4,2,1,150426
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,5,3,1,30000
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,3,1,523667
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,4,12,10931356
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,5,9,14618611
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,1,2,1,,,6,6,5,14437360
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,4,4,1,687184
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,6,4,1,845527
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,3,3,1,,,6,6,3,9071099
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,4,1,,,6,3,1,374291
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,4,1,,,6,5,1,1887717
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,6,1,,,5,4,1,296000
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,6,1,,,6,4,1,602000
2015,1,9,Ciudad de México,5,Gustavo A. Madero,2,4,6,1,,,6,5,4,2795846
2015,1,9,Ciudad de México,5,Gustavo A. Madero,3,1,2,1,1,2,3,3,1,704831.25
2015,1,9,Ciudad de México,5,Gustavo A. Madero,3,1,2,1,1,2,3,4,1,570607.63
2015,1,9,Ciudad de México,5,Gustavo A. Madero,3,1,2,1,1,2,5,4,2,2142201.75
2015,1,9,Ciudad de México,5,Gustavo A. Madero,3,1,2,1,2,2,5,4,1,979890.56
2015,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,1,1,2,3,3,2,1273246.75
2015,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,1,1,2,4,4,1,1050000
2015,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,1,2,2,2,3,1,557049.44
2015,1,9,Ciudad de México,5,Gustavo A. Madero,3,3,3,1,2,2,4,4,3,2802428.25
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,1,1,,3,11249.42
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,1,2,,2,20496.29
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,1,3,,3,35023.2
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,2,1,,24,204664.64
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,2,2,,25,434364.75
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,2,3,,14,274440.84
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,2,4,,6,116161.2
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,2,5,,3,52215.58
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,2,6,,9,101735.21
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,3,1,,1,11322.07
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,3,2,,1,25803.06
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,3,3,,2,42276.76
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,1,3,4,,2,40863.62
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,1,1,,1,9695.33
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,1,2,,2,10366.8
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,2,1,,23,189440.88
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,2,2,,11,183700.64
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,2,3,,12,283753.28
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,2,4,,2,63577.39
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,2,1,1,2,2,6,,3,87184.3
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,3,3,1,1,2,4,4,2,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,3,3,1,2,1,3,3,1,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,4,3,3,1,2,2,4,4,1,0
2015,1,9,Ciudad de México,5,Gustavo A. Madero,6,2,1,1,,,,3,1,47107.2
