año,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,2,2,2,1,,8,0
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,2,2,2,2,,7,0
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,2,2,2,3,,2,0
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,2,2,2,4,,1,0
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,2,2,2,5,,1,0
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,2,2,2,6,,1,0
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,1,1,2,1,1,2,256651.99
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,1,1,2,2,1,3,326468.42
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,1,1,2,3,1,5,702305.21
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,1,1,2,4,1,4,767733.92
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,1,1,3,1,1,1,185201.98
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,1,2,2,1,1,3,304716.16
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,1,2,2,2,1,2,324536.25
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,1,2,2,3,1,3,512590.18
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,1,2,2,4,1,2,622930.87
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,1,2,2,5,1,1,104494.3
2022,1,9,Ciudad de México,2,Azcapotzalco,1,2,1,1,2,2,6,2,1,490200.12
2022,1,9,Ciudad de México,2,Azcapotzalco,1,3,3,2,1,1,6,5,1,616551.62
2022,1,9,Ciudad de México,2,Azcapotzalco,1,3,3,2,1,2,6,4,1,1868063.1
2022,1,9,Ciudad de México,2,Azcapotzalco,1,3,3,2,2,2,5,4,1,340657.14
2022,1,9,Ciudad de México,2,Azcapotzalco,1,3,3,2,2,2,6,5,1,1235902.3
2022,1,9,Ciudad de México,2,Azcapotzalco,1,3,3,1,1,1,3,4,1,478012.15
2022,1,9,Ciudad de México,2,Azcapotzalco,1,3,3,1,1,2,4,3,1,798547.32
2022,1,9,Ciudad de México,2,Azcapotzalco,1,3,3,1,1,2,4,4,2,1677819.74
2022,1,9,Ciudad de México,2,Azcapotzalco,1,3,3,1,1,3,6,4,1,1217450.92
2022,1,9,Ciudad de México,2,Azcapotzalco,1,3,3,1,2,2,4,3,1,161063.72
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,2,1,2,4,4,1,1200000
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,2,2,2,4,4,1,1400750
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,1,2,2,4,1,516678
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,1,2,3,4,1,1903832
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,1,2,5,5,2,4830313
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,2,1,3,4,1,1565583
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,2,1,4,4,1,1500000
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,2,2,1,4,1,638435
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,2,2,1,5,1,2783053
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,2,2,2,4,2,2520000
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,2,2,4,4,3,4368481
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,2,2,4,5,2,3250000
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,2,2,5,4,1,1231200
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,2,2,6,5,1,2402385
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,2,2,6,6,1,2370887
2022,1,9,Ciudad de México,2,Azcapotzalco,2,1,2,1,2,3,3,4,1,1585346
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,2,1,1,1,1,3,66276
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,2,1,1,2,1,2,73602
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,2,1,2,1,1,9,232115
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,2,1,2,3,1,3,274753
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,2,2,1,1,1,1,20383
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,2,2,2,1,1,5,166339
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,2,2,2,2,1,1,28984
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,1,1,1,1,1,3,71036
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,1,1,2,1,1,6,213595
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,1,1,2,2,1,2,127230
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,1,1,2,4,1,1,129138
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,1,2,1,1,1,1,27013
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,1,2,2,1,1,10,282640
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,1,2,2,2,1,2,167280
2022,1,9,Ciudad de México,2,Azcapotzalco,2,2,1,1,2,2,4,1,2,211588
2022,1,9,Ciudad de México,2,Azcapotzalco,2,3,3,2,1,2,1,4,1,1494657
2022,1,9,Ciudad de México,2,Azcapotzalco,2,3,3,1,1,1,5,4,1,1973017
2022,1,9,Ciudad de México,2,Azcapotzalco,2,3,3,1,1,2,3,4,1,825046
2022,1,9,Ciudad de México,2,Azcapotzalco,2,3,3,1,1,2,5,4,1,1947500
2022,1,9,Ciudad de México,2,Azcapotzalco,2,3,3,1,1,2,6,4,1,1235000
2022,1,9,Ciudad de México,2,Azcapotzalco,2,3,3,1,1,2,6,5,2,3398448
2022,1,9,Ciudad de México,2,Azcapotzalco,2,3,3,1,1,2,6,6,1,11999999
2022,1,9,Ciudad de México,2,Azcapotzalco,2,3,3,1,2,2,3,4,1,650000
2022,1,9,Ciudad de México,2,Azcapotzalco,2,3,3,1,2,2,4,5,1,1548556
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,,1,2,2,1,4,1,1644023
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,1,1,4,5,1,2062756
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,1,2,1,5,1,1488800
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,1,2,2,4,1,1257195
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,1,2,3,5,1,1264186
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,1,2,3,6,1,3310964
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,1,2,5,4,2,1815278
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,1,2,5,5,1,1254274
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,1,2,5,6,1,3427160
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,1,2,6,5,1,1999230
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,2,2,3,4,1,456748
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,2,2,4,5,2,3149725
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,2,2,5,5,1,1273213
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,2,2,6,4,1,907028
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,4,1,2,2,6,5,1,2654638
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,6,1,1,2,5,5,1,698979
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,6,1,2,2,5,5,1,500000
2022,1,9,Ciudad de México,2,Azcapotzalco,2,4,6,1,2,2,6,4,1,95020
2022,1,9,Ciudad de México,2,Azcapotzalco,3,1,2,2,2,2,4,6,1,85784.19
2022,1,9,Ciudad de México,2,Azcapotzalco,3,1,2,1,1,3,5,5,1,1781731.18
2022,1,9,Ciudad de México,2,Azcapotzalco,3,1,2,1,2,1,4,5,1,1057301.92
2022,1,9,Ciudad de México,2,Azcapotzalco,3,1,2,1,2,2,2,4,1,612777.76
2022,1,9,Ciudad de México,2,Azcapotzalco,3,1,2,1,2,2,3,4,2,2092249.96
2022,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,1,2,2,4,2,1389383.81
2022,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,2,1,5,4,1,1256000
2022,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,2,2,3,4,1,981393.25
2022,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,2,2,4,4,2,2443108.86
2022,1,9,Ciudad de México,2,Azcapotzalco,3,3,3,1,2,2,5,4,1,1407034.03
2022,1,9,Ciudad de México,2,Azcapotzalco,6,1,2,1,1,1,,2,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,1,2,1,1,2,,2,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,1,2,1,1,3,,2,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,1,2,1,2,1,,2,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,1,2,1,2,2,,2,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,1,2,1,2,3,,2,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,1,5,1,1,1,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,1,5,1,1,2,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,1,5,1,1,3,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,1,5,1,2,1,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,1,5,1,2,2,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,1,5,1,2,3,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,2,1,1,1,1,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,2,1,1,1,2,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,2,1,1,1,3,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,2,1,1,2,1,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,2,1,1,2,2,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,2,1,1,2,3,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,3,11,1,1,1,,1,1,3500
2022,1,9,Ciudad de México,2,Azcapotzalco,6,3,11,1,1,2,,1,5,7500
2022,1,9,Ciudad de México,2,Azcapotzalco,6,3,11,1,1,3,,1,0,0
2022,1,9,Ciudad de México,2,Azcapotzalco,6,3,11,1,2,1,,1,5,16000
2022,1,9,Ciudad de México,2,Azcapotzalco,6,3,11,1,2,2,,1,10,26500
2022,1,9,Ciudad de México,2,Azcapotzalco,6,3,11,1,2,3,,1,2,3000
2022,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,1,,2,5,1,0
2022,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,1,,2,6,2,0
2022,1,9,Ciudad de México,3,Coyoacán,1,1,2,2,2,,5,6,1,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,1,2,,1,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,2,1,,7,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,2,2,,6,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,2,3,,5,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,2,4,,2,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,1,2,5,,2,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,2,1,3,,1,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,2,2,1,,3,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,2,2,2,,3,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,2,2,3,,4,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,2,2,4,,1,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,2,2,5,,1,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,2,2,2,6,,1,0
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,1,1,4,550209.9
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,2,1,6,852301.33
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,3,1,8,1320223.36
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,4,1,6,1311119.89
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,5,1,2,380616.56
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,6,1,1,329378.13
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,2,6,2,1,451636.1
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,3,1,1,1,142864.06
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,1,3,2,1,1,140461.91
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,1,5,1,1,142733.01
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,1,1,3,295530.96
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,2,1,3,634189.1
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,3,1,2,412091.83
2022,1,9,Ciudad de México,3,Coyoacán,1,2,1,1,2,2,4,1,4,577656.81
2022,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,1,2,6,4,1,805996.35
2022,1,9,Ciudad de México,3,Coyoacán,1,3,3,2,1,2,6,5,2,1009549
2022,1,9,Ciudad de México,3,Coyoacán,1,3,3,1,1,2,4,4,1,1006354.15
2022,1,9,Ciudad de México,3,Coyoacán,2,1,2,2,1,2,6,3,1,421577
2022,1,9,Ciudad de México,3,Coyoacán,2,1,2,2,2,2,4,4,2,2274912
2022,1,9,Ciudad de México,3,Coyoacán,2,1,2,2,2,2,4,5,1,1826970
2022,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,1,2,4,5,1,1863000
2022,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,1,2,6,6,3,15945180
2022,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,1,4,5,1,1892100
2022,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,2,4,1,1315000
2022,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,5,5,2,4296840
2022,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,6,5,1,1500000
2022,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,2,6,6,2,7100000
2022,1,9,Ciudad de México,3,Coyoacán,2,1,2,1,2,3,6,6,1,4900000
2022,1,9,Ciudad de México,3,Coyoacán,2,1,5,1,2,1,6,6,1,12000000
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,2,1,2,1,1,5,195409
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,2,1,2,2,1,1,46433
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,2,1,2,3,1,1,63151
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,2,1,3,1,1,1,23975
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,2,2,2,1,1,4,82692
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,1,1,1,1,1,25856
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,1,2,1,1,6,179426
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,1,2,2,1,3,163498
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,1,2,3,1,1,48407
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,2,1,2,1,1,53054
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,2,2,1,1,3,114939
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,2,2,2,1,2,90228
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,2,2,3,1,1,51695
2022,1,9,Ciudad de México,3,Coyoacán,2,2,1,1,2,2,4,1,1,99018
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,2,1,2,6,5,1,1126183
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,2,2,2,1,5,1,1650000
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,2,2,2,4,4,1,928600
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,1,1,4,5,1,1700000
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,1,2,4,4,1,1200000
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,1,2,5,4,2,2415000
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,1,2,6,4,1,1480000
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,1,2,6,5,1,1600000
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,1,2,6,6,5,35613800
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,1,3,4,5,1,1268000
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,1,3,6,5,2,2346000
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,1,3,6,6,1,4125000
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,2,2,3,5,1,1600000
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,2,2,4,4,1,1350000
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,2,2,5,4,1,1947500
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,2,2,6,5,1,3527100
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,2,2,6,6,5,45933152
2022,1,9,Ciudad de México,3,Coyoacán,2,3,3,1,2,3,4,4,1,1352950
2022,1,9,Ciudad de México,3,Coyoacán,2,4,,1,1,2,5,6,1,3610624
2022,1,9,Ciudad de México,3,Coyoacán,2,4,4,1,1,2,4,4,1,1084580
2022,1,9,Ciudad de México,3,Coyoacán,2,4,4,1,1,2,6,5,2,4104658
2022,1,9,Ciudad de México,3,Coyoacán,2,4,4,1,1,2,6,6,3,24856761
2022,1,9,Ciudad de México,3,Coyoacán,2,4,4,1,2,2,3,4,1,948618
2022,1,9,Ciudad de México,3,Coyoacán,2,4,4,1,2,2,6,5,1,777545
2022,1,9,Ciudad de México,3,Coyoacán,2,4,4,1,2,2,6,6,4,13189216
2022,1,9,Ciudad de México,3,Coyoacán,2,4,4,1,2,3,6,5,1,2410174
2022,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,1,2,6,5,1,165526
2022,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,1,2,6,6,2,21294730
2022,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,2,2,6,4,1,724800
2022,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,2,2,6,5,1,600000
2022,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,2,2,6,6,1,65000
2022,1,9,Ciudad de México,3,Coyoacán,2,4,6,1,2,3,6,5,1,252490
2022,1,9,Ciudad de México,3,Coyoacán,3,3,3,2,2,2,2,4,1,46989.01
2022,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,1,2,2,4,1,639200.27
2022,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,2,2,3,4,1,893083.42
2022,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,2,2,4,4,2,2311861.53
2022,1,9,Ciudad de México,3,Coyoacán,3,3,3,1,2,3,5,4,1,1732459.11
2022,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,1,2,,,2,0
2022,1,9,Ciudad de México,3,Coyoacán,4,2,1,1,2,2,,,2,0
2022,1,9,Ciudad de México,3,Coyoacán,6,1,2,1,1,1,,2,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,1,2,1,1,2,,2,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,1,2,1,1,3,,2,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,1,2,1,2,1,,2,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,1,2,1,2,2,,2,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,1,2,1,2,3,,2,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,1,5,1,1,1,,1,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,1,5,1,1,2,,1,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,1,5,1,1,3,,1,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,1,5,1,2,1,,1,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,1,5,1,2,2,,1,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,1,5,1,2,3,,1,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,2,1,1,1,1,,1,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,2,1,1,1,2,,1,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,2,1,1,1,3,,1,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,2,1,1,2,1,,1,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,2,1,1,2,2,,1,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,2,1,1,2,3,,1,0,0
2022,1,9,Ciudad de México,3,Coyoacán,6,3,11,1,1,1,,1,2,6000
2022,1,9,Ciudad de México,3,Coyoacán,6,3,11,1,1,2,,1,18,46000
2022,1,9,Ciudad de México,3,Coyoacán,6,3,11,1,1,3,,1,4,10500
2022,1,9,Ciudad de México,3,Coyoacán,6,3,11,1,2,1,,1,6,18500
2022,1,9,Ciudad de México,3,Coyoacán,6,3,11,1,2,2,,1,17,40500
2022,1,9,Ciudad de México,3,Coyoacán,6,3,11,1,2,3,,1,2,4500
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,,2,5,1,0
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,,6,6,1,0
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,2,6,5,1,861850.48
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,1,2,6,6,2,2365146.76
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,,1,5,1,0
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,1,4,4,1,418797.4
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,2,6,5,1,1100651.21
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,1,2,2,2,2,6,6,1,1587048.04
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,1,1,2,,1,0
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,1,2,1,,4,0
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,1,2,2,,3,0
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,1,2,3,,2,0
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,2,1,4,,1,0
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,2,2,2,2,,1,0
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,1,1,1,102428.89
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,2,1,3,400265.55
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,3,1,4,493594.51
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,1,2,6,2,1,441359.21
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,2,2,1,1,1,118563.89
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,2,2,3,1,2,300176.96
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,2,2,4,1,1,105099.94
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,2,1,1,2,2,4,2,1,357296.92
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,1,2,6,6,2,2439694.52
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,3,3,2,2,2,6,6,1,1378931.47
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,1,4,4,1,1,2,6,4,1,1352037.52
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,2,1,2,6,4,1,1845510
2022,1,9,Ciudad de México,4,Cuajimalpa de Morelos,2,1,2,2,1,2,6,5,2,2812298
